product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count
L'Oreal True Match Lumi Glotion,User_8796,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 26, 2025",
L'Oreal True Match Lumi Glotion,User_8165,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 07, 2025",
L'Oreal True Match Lumi Glotion,User_4508,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 02, 2025",
L'Oreal True Match Lumi Glotion,User_9259,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 16, 2025",49 people found this helpful
L'Oreal True Match Lumi Glotion,User_2479,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 03, 2026",45 people found this helpful
L'Oreal True Match Lumi Glotion,User_8937,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 29, 2026",
L'Oreal True Match Lumi Glotion,User_4989,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 27, 2026",27 people found this helpful
L'Oreal True Match Lumi Glotion,User_7678,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 09, 2025",
L'Oreal True Match Lumi Glotion,User_2831,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 14, 2026",33 people found this helpful
L'Oreal True Match Lumi Glotion,User_4609,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 27, 2025",
L'Oreal True Match Lumi Glotion,User_4821,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 21, 2025",22 people found this helpful
L'Oreal True Match Lumi Glotion,User_9949,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 16, 2026",
L'Oreal True Match Lumi Glotion,User_1394,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 24, 2025",2 people found this helpful
L'Oreal True Match Lumi Glotion,User_8017,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 06, 2025",27 people found this helpful
L'Oreal True Match Lumi Glotion,User_5096,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 04, 2025",
L'Oreal True Match Lumi Glotion,User_4877,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 24, 2025",1 people found this helpful
L'Oreal True Match Lumi Glotion,User_8129,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 18, 2026",
L'Oreal True Match Lumi Glotion,User_8858,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 27, 2025",12 people found this helpful
L'Oreal True Match Lumi Glotion,User_9459,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 15, 2026",5 people found this helpful
L'Oreal True Match Lumi Glotion,User_4567,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 30, 2025",3 people found this helpful
L'Oreal True Match Lumi Glotion,User_4775,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 05, 2025",
L'Oreal True Match Lumi Glotion,User_7724,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 04, 2025",
L'Oreal True Match Lumi Glotion,User_2035,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 23, 2026",
L'Oreal True Match Lumi Glotion,User_9563,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 12, 2026",12 people found this helpful
L'Oreal True Match Lumi Glotion,User_9043,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 24, 2026",
L'Oreal True Match Lumi Glotion,User_7673,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 01, 2025",10 people found this helpful
L'Oreal True Match Lumi Glotion,User_6729,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 08, 2025",10 people found this helpful
L'Oreal True Match Lumi Glotion,User_3985,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 30, 2025",31 people found this helpful
L'Oreal True Match Lumi Glotion,User_5240,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 10, 2026",
L'Oreal True Match Lumi Glotion,User_8189,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 30, 2026",48 people found this helpful
L'Oreal True Match Lumi Glotion,User_8672,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 28, 2025",17 people found this helpful
L'Oreal True Match Lumi Glotion,User_1096,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 24, 2025",
L'Oreal True Match Lumi Glotion,User_1542,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 27, 2025",30 people found this helpful
L'Oreal True Match Lumi Glotion,User_2775,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 26, 2025",
L'Oreal True Match Lumi Glotion,User_5707,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 27, 2025",
L'Oreal True Match Lumi Glotion,User_4911,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 09, 2025",
L'Oreal True Match Lumi Glotion,User_4865,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 05, 2026",2 people found this helpful
L'Oreal True Match Lumi Glotion,User_4726,Greasy feeling,It just sat on top of my skin and felt very heavy and greasy. Did not blend well with my other skincare products.,2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 19, 2025",
L'Oreal True Match Lumi Glotion,User_4066,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 10, 2026",
L'Oreal True Match Lumi Glotion,User_4743,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 03, 2026",16 people found this helpful
L'Oreal True Match Lumi Glotion,User_8554,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 19, 2025",
L'Oreal True Match Lumi Glotion,User_1245,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 19, 2025",
L'Oreal True Match Lumi Glotion,User_3279,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 19, 2025",26 people found this helpful
L'Oreal True Match Lumi Glotion,User_7863,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 14, 2026",22 people found this helpful
L'Oreal True Match Lumi Glotion,User_3086,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 14, 2026",
L'Oreal True Match Lumi Glotion,User_3689,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 05, 2025",38 people found this helpful
L'Oreal True Match Lumi Glotion,User_1270,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 08, 2026",
L'Oreal True Match Lumi Glotion,User_7619,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 03, 2026",17 people found this helpful
L'Oreal True Match Lumi Glotion,User_4599,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 20, 2026",27 people found this helpful
L'Oreal True Match Lumi Glotion,User_4972,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 18, 2026",
L'Oreal True Match Lumi Glotion,User_2092,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 18, 2026",
L'Oreal True Match Lumi Glotion,User_2628,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 26, 2025",
L'Oreal True Match Lumi Glotion,User_2346,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 17, 2025",28 people found this helpful
L'Oreal True Match Lumi Glotion,User_3718,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 08, 2026",0 people found this helpful
L'Oreal True Match Lumi Glotion,User_4459,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 11, 2026",12 people found this helpful
L'Oreal True Match Lumi Glotion,User_9972,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 02, 2025",
L'Oreal True Match Lumi Glotion,User_9759,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 28, 2026",20 people found this helpful
L'Oreal True Match Lumi Glotion,User_5139,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 17, 2025",
L'Oreal True Match Lumi Glotion,User_4055,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 30, 2025",7 people found this helpful
L'Oreal True Match Lumi Glotion,User_2346,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 05, 2025",
L'Oreal True Match Lumi Glotion,User_1216,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 03, 2025",22 people found this helpful
L'Oreal True Match Lumi Glotion,User_6932,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 04, 2026",20 people found this helpful
L'Oreal True Match Lumi Glotion,User_5745,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 05, 2026",24 people found this helpful
L'Oreal True Match Lumi Glotion,User_8073,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 14, 2025",
L'Oreal True Match Lumi Glotion,User_3852,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 08, 2025",
L'Oreal True Match Lumi Glotion,User_1134,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 01, 2026",
L'Oreal True Match Lumi Glotion,User_3823,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 10, 2025",40 people found this helpful
L'Oreal True Match Lumi Glotion,User_3791,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 04, 2026",
L'Oreal True Match Lumi Glotion,User_8038,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 12, 2025",33 people found this helpful
L'Oreal True Match Lumi Glotion,User_2311,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 03, 2025",
L'Oreal True Match Lumi Glotion,User_7130,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 07, 2025",46 people found this helpful
L'Oreal True Match Lumi Glotion,User_3859,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 16, 2025",22 people found this helpful
L'Oreal True Match Lumi Glotion,User_4013,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 15, 2025",
L'Oreal True Match Lumi Glotion,User_7622,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 07, 2025",43 people found this helpful
L'Oreal True Match Lumi Glotion,User_8199,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 23, 2026",
L'Oreal True Match Lumi Glotion,User_1388,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 04, 2025",
L'Oreal True Match Lumi Glotion,User_2031,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 31, 2025",20 people found this helpful
L'Oreal True Match Lumi Glotion,User_4882,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 10, 2025",9 people found this helpful
L'Oreal True Match Lumi Glotion,User_3719,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 13, 2025",0 people found this helpful
L'Oreal True Match Lumi Glotion,User_6715,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 17, 2026",29 people found this helpful
L'Oreal True Match Lumi Glotion,User_4239,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 14, 2026",14 people found this helpful
L'Oreal True Match Lumi Glotion,User_3948,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 30, 2025",0 people found this helpful
L'Oreal True Match Lumi Glotion,User_7505,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 08, 2026",
L'Oreal True Match Lumi Glotion,User_7975,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 09, 2026",
L'Oreal True Match Lumi Glotion,User_4581,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 16, 2026",
L'Oreal True Match Lumi Glotion,User_2018,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 06, 2026",28 people found this helpful
L'Oreal True Match Lumi Glotion,User_6989,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 03, 2025",1 people found this helpful
L'Oreal True Match Lumi Glotion,User_1963,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 23, 2025",
L'Oreal True Match Lumi Glotion,User_6044,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 10, 2026",
L'Oreal True Match Lumi Glotion,User_6363,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 01, 2026",46 people found this helpful
L'Oreal True Match Lumi Glotion,User_3131,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 30, 2025",
L'Oreal True Match Lumi Glotion,User_3514,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 16, 2026",
L'Oreal True Match Lumi Glotion,User_2743,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 28, 2025",44 people found this helpful
L'Oreal True Match Lumi Glotion,User_6725,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 07, 2025",
L'Oreal True Match Lumi Glotion,User_3113,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 03, 2025",16 people found this helpful
L'Oreal True Match Lumi Glotion,User_1164,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 27, 2025",27 people found this helpful
L'Oreal True Match Lumi Glotion,User_8079,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 23, 2026",
L'Oreal True Match Lumi Glotion,User_1010,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 23, 2025",
L'Oreal True Match Lumi Glotion,User_4763,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 25, 2025",
L'Oreal True Match Lumi Glotion,User_3218,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 20, 2025",
L'Oreal True Match Lumi Glotion,User_8932,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 23, 2026",18 people found this helpful
L'Oreal True Match Lumi Glotion,User_6175,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 26, 2025",43 people found this helpful
L'Oreal True Match Lumi Glotion,User_6117,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 09, 2025",22 people found this helpful
L'Oreal True Match Lumi Glotion,User_4055,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 15, 2025",
L'Oreal True Match Lumi Glotion,User_2059,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 17, 2025",31 people found this helpful
L'Oreal True Match Lumi Glotion,User_8924,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 14, 2025",31 people found this helpful
L'Oreal True Match Lumi Glotion,User_2085,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 01, 2025",39 people found this helpful
L'Oreal True Match Lumi Glotion,User_6980,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 05, 2025",
L'Oreal True Match Lumi Glotion,User_6248,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 30, 2025",23 people found this helpful
L'Oreal True Match Lumi Glotion,User_2845,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 23, 2026",
L'Oreal True Match Lumi Glotion,User_9584,Greasy feeling,It just sat on top of my skin and felt very heavy and greasy. Did not blend well with my other skincare products.,2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 26, 2025",
L'Oreal True Match Lumi Glotion,User_5205,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 20, 2026",21 people found this helpful
L'Oreal True Match Lumi Glotion,User_8964,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 12, 2025",
L'Oreal True Match Lumi Glotion,User_2822,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 08, 2025",21 people found this helpful
L'Oreal True Match Lumi Glotion,User_8368,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 19, 2025",
L'Oreal True Match Lumi Glotion,User_7765,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 11, 2026",
L'Oreal True Match Lumi Glotion,User_3724,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 10, 2026",46 people found this helpful
L'Oreal True Match Lumi Glotion,User_1110,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 06, 2026",26 people found this helpful
L'Oreal True Match Lumi Glotion,User_8574,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 24, 2025",14 people found this helpful
L'Oreal True Match Lumi Glotion,User_4327,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 26, 2025",8 people found this helpful
L'Oreal True Match Lumi Glotion,User_2358,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 19, 2026",50 people found this helpful
L'Oreal True Match Lumi Glotion,User_6659,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 11, 2025",
